PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
10,O,1,10,M,36,Pass,Complete,11,Empty Tight,HOOK STICK,L,R,--,--,--,--,--,1
11,O,1,10,R,25,Run,Rush,2,TE Trips Split,IOWA,L,L,--,--,--,--,--,1
12,O,2,8,M,23,Pass,Incomplete,0,Trips Tight,Lightning 3 WHEEL,R,R,--,--,--,--,--,1
13,O,3,8,M,23,Pass,Complete,8,Trips Tight,2 RAZOR RIGHT,L,R,--,--,--,--,--,1
14,O,1,10,R,15,Run,Rush,4,Twins Tight Wing,2 WOLVEINE ICE,R,R,--,--,--,--,--,1
15,O,2,6,R,11,Run,Rush,9,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,1
16,O,1,2,M,2,Run,"Rush, TD",2,PRO,2 HAWKEYE,L,R,--,--,--,--,--,1
17,K,1,--,L,3,2 Pt.,Good,--,Ace Twins,--,R,R,--,--,--,--,--,1
18,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
19,D,1,10,R,-27,Run,Rush,-3,DOUBLES,--,BAL,R,--,--,--,--,--,1
20,D,2,13,R,-24,Run,Rush,35,--,--,L,L,--,--,--,--,--,1
21,D,1,10,L,41,Run,Rush,10,Ace Twins,--,R,R,--,--,--,--,--,1
22,D,1,10,R,31,Run,Penalty,-10,Tight Pro,--,R,L,--,--,--,--,--,1
23,D,1,20,L,41,Pass,Complete,15,Tight Pro,--,R,R,--,--,--,--,--,1
24,D,2,5,M,26,Run,Rush,4,--,--,R,L,--,--,--,--,--,1
25,D,3,1,L,22,Run,Rush,2,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,1
26,D,1,10,M,20,Pass,"Complete, TD",20,DOUBLES,--,BAL,R,--,--,--,--,--,1
27,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,1
28,K,--,--,M,-40,Onside Kick,Recovered,--,--,--,--,--,--,--,--,--,--,1
29,D,1,10,L,44,Run,Rush,14,Trips Pinch,--,R,R,--,--,--,--,--,1
30,D,1,10,R,30,Run,Rush,6,Trips Pinch,--,R,L,--,--,--,--,--,1
31,D,2,4,M,24,Run,"Rush, TD",24,Trips Pinch,--,R,L,--,--,--,--,--,1
32,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,1
33,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
34,O,1,10,R,-24,Run,Rush,12,--,2 WOLVEINE ICE,R,R,--,--,--,--,--,1
35,O,1,10,R,-36,Run,Rush,1,TE Trips Wing,2 OREGON PURPLE,R,L,--,--,--,--,--,1
36,O,2,9,L,-37,Pass,Complete,0,Trips Tight,4 BULLET,R,R,--,--,--,--,--,1
37,S,3,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
38,O,3,9,R,-37,Pass,Incomplete,0,Empty Tight,Y RAZOR LEFT,L,L,--,--,--,--,--,2
39,K,4,9,R,-37,Punt,Downed,--,Double Tight,--,BAL,--,--,--,--,--,--,2
40,D,1,10,R,-24,Run,Rush,-6,Twins,--,R,R,--,--,--,--,--,2
41,D,2,16,R,-18,Run,Rush,7,Twins,--,L,L,--,--,--,--,--,2
42,D,3,9,M,-25,Run,Rush,13,Twins,--,R,R,--,--,--,--,--,2
43,D,1,10,R,-38,Pass,Complete,54,Twins,--,L,L,--,--,--,--,--,2
44,D,1,8,L,8,Run,Rush,6,Tight Pro,--,R,R,--,--,--,--,--,2
45,D,2,2,M,2,Run,"Rush, TD",2,Double Tight,--,BAL,L,--,--,--,--,--,2
46,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,2
47,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
48,O,1,10,R,-34,Run,Rush,2,Twins Tight Wing,2 MICHIGAN ICE,L,R,--,--,--,--,--,2
49,O,2,8,R,-36,Run,Rush,-7,Twins Tight Wing,LAZOR 4 OREGON,L,L,--,--,--,--,--,2
50,O,3,15,L,-29,Run,Rush,0,Twins,ROCKET 2 AUBURN,L,R,--,--,--,--,--,2
51,K,4,15,L,-29,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
52,D,1,10,L,41,Run,Rush,0,Twins,--,R,L,--,--,--,--,--,2
53,D,2,10,L,41,Run,"Rush, TD",41,Twins,--,R,R,--,--,--,--,--,2
54,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
55,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,2
56,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
57,K,--,--,M,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,2
58,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,M,15,Run,"Rush, TD",15,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,K,--,--,M,3,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,2
61,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
62,O,1,10,R,-39,Pass,Incomplete,0,Empty Tight,CHOICE STICK,L,R,--,--,--,--,--,2
63,O,2,10,R,-39,Run,Fumble,-3,Empty Tight,Flame 2 OREGON,R,L,--,--,--,--,--,2
64,D,1,10,M,35,Run,Rush,16,Twins,--,R,L,--,--,--,--,--,2
65,D,1,10,L,19,Run,Rush,17,Twins,--,R,R,--,--,--,--,--,2
66,D,1,2,R,2,Run,Penalty,-10,Twins,--,R,L,--,--,--,--,--,2
67,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
68,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
69,D,1,12,M,12,Run,Rush,-5,Twins,--,L,R,--,--,--,--,--,2
70,D,2,17,M,17,Run,Rush,11,Twins,--,R,R,--,--,--,--,--,2
71,D,3,6,R,6,Run,Rush,-6,Twins,--,R,L,--,--,--,--,--,2
72,D,4,12,M,12,Pass,Interception,--,Twins,--,R,L,--,--,--,--,--,2
73,O,1,10,R,-18,Run,Rush,1,ACE,2 IOWA,BAL,R,--,--,--,--,--,2
74,O,2,9,R,-19,Run,Rush,8,ACE,ROCKET 2 AUBURN,BAL,L,--,--,--,--,--,2
75,O,3,1,M,-27,Run,Rush,10,ACE,SCAT,BAL,L,--,--,--,--,--,2
76,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
77,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
78,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
79,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
80,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
81,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
82,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
83,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
84,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
85,O,1,10,R,-35,Run,Rush,3,ACE,2 GOPHER,BAL,R,--,--,--,--,--,3
86,O,2,7,R,-38,Run,Rush,1,ACE,2 GOPHER,BAL,R,--,--,--,--,--,3
87,O,3,6,R,-39,Run,Rush,-1,ACE,LAZOR 4 OREGON,BAL,R,--,--,--,--,--,3
88,K,4,7,R,-38,Punt,Fumble,--,Double Tight,--,BAL,--,--,--,--,--,--,3
89,O,1,10,R,28,Run,Rush,0,ACE,LAZOR 2 TIGER,BAL,R,--,--,--,--,--,3
90,O,2,10,R,28,Pass,Complete,19,ACE,2 RAZOR RIGHT,BAL,R,--,--,--,--,--,3
91,O,1,9,R,9,Run,Rush,2,ACE,2 IOWA,BAL,L,--,--,--,--,--,3
92,O,2,7,M,7,Pass,Complete,2,ACE,2 GEORGIA BOOT,BAL,R,--,--,--,--,--,3
93,O,3,5,R,5,Run,Rush,1,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,3
94,O,4,4,R,4,Run,Rush,-2,ACE,1 WOLVERINE ICE,BAL,L,--,--,--,--,--,3
95,D,1,10,M,-6,Run,Rush,33,Trips Pinch,--,R,R,--,--,--,--,--,3
96,D,1,10,R,-39,Run,Rush,7,Trips Pinch,--,R,R,--,--,--,--,--,3
97,D,2,3,R,-46,Run,Rush,20,Trips Pinch,--,R,L,--,--,--,--,--,4
98,D,1,10,L,34,Run,Rush,2,Trips Pinch,--,R,L,--,--,--,--,--,4
99,D,2,8,L,32,Run,Rush,9,Trips Pinch,--,R,R,--,--,--,--,--,4
100,D,1,10,R,23,Run,Rush,12,DOUBLES,--,BAL,R,--,--,--,--,--,4
101,D,1,10,R,11,Run,Penalty,-10,DOUBLES,--,BAL,R,--,--,--,--,--,4
102,D,1,20,R,21,Run,Rush,12,DOUBLES,--,BAL,L,--,--,--,--,--,4
103,D,2,8,M,9,Run,Penalty,-11,Trips,--,R,R,--,--,--,--,--,4
104,D,2,19,M,20,Run,"Rush, TD",20,DOUBLES,--,BAL,L,--,--,--,--,--,4
105,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
106,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
107,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
108,O,1,10,L,-47,Run,Rush,10,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,4
109,O,1,10,M,43,Run,Rush,16,ACE,Flame 4 Oregon,BAL,L,--,--,--,--,--,4
110,O,1,10,L,27,Run,Rush,-2,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,4
111,O,2,12,L,29,Run,Rush,-4,ACE,Fire 3 Duck,BAL,R,--,--,--,--,--,4
112,O,3,16,M,33,Run,Rush,0,ACE,2 DUCK,BAL,R,--,--,--,--,--,4
113,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
114,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
115,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
116,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
117,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
118,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
119,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
120,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
1,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
2,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
3,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
4,O,1,10,M,-20,Run,Rush,1,Twins,2 Badger BLACK,L,R,--,--,--,--,--,1
5,O,2,9,M,-21,Run,Rush,8,Twins,LAZOR 2 TIGER LOG,R,R,--,--,--,--,--,1
6,O,3,1,R,-29,Run,Rush,-3,Twins,2 WOLVERINE ICE,L,L,--,--,--,--,--,1
7,O,4,4,R,-26,Run,"Rush, Safety",-6,--,--,--,R,--,--,--,--,--,1
8,K,1,10,M,-20,KO,TD,80,--,--,--,--,--,--,--,--,--,1
9,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,1
10,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
11,O,1,10,M,-27,Run,Rush,0,PRO,FLAME 2 DUCK CRACK,R,R,--,--,--,--,--,1
12,O,2,10,R,-27,Pass,Interception,0,Twins,RAZOR RIGHT,R,R,--,--,--,--,--,1
13,D,1,10,M,25,Run,Rush,19,Double Tight,--,BAL,R,--,--,--,--,--,1
14,D,1,6,R,6,Run,"Rush, TD",6,Double Tight,--,BAL,L,--,--,--,--,--,1
15,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,1
16,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
17,D,1,10,M,-28,Run,Rush,2,Trips Tight,--,L,R,--,--,--,--,--,1
18,D,2,8,R,-30,Pass,Complete,1,TE Trips Split,--,L,L,--,--,--,--,--,1
19,D,3,7,L,-31,Pass,Incomplete,0,Ace Twins,--,R,R,--,--,--,--,--,1
20,K,4,7,L,-31,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
21,D,1,10,R,26,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,1
22,D,2,10,R,26,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,1
23,D,3,1,R,17,Run,Penalty,-10,Double Tight,--,BAL,L,--,--,--,--,--,1
24,D,3,11,M,27,Run,Penalty,-5,Double Tight,--,BAL,L,--,--,--,--,--,1
25,D,3,16,M,32,Run,Rush,11,Double Tight,--,BAL,L,--,--,--,--,--,1
26,D,4,5,L,21,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,1
27,D,1,10,M,14,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,1
28,D,2,6,M,10,Run,"Rush, TD",10,Double Tight,--,BAL,R,--,--,--,--,--,1
29,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,1
30,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
31,O,1,10,R,-27,Run,Rush,6,Twins,LAZOR 2 TIGER LOG,R,R,--,--,--,--,--,1
32,O,2,4,R,-33,Pass,Scramble,-3,Ace Twins,SPUDS,L,R,--,--,--,--,--,1
33,O,3,7,R,-30,Pass,Sack,-5,TE Trips Split,SCAT Y OUT,L,L,--,--,--,--,--,1
34,K,4,12,M,-25,Punt,Downed,--,--,--,--,--,--,--,--,--,--,1
35,D,1,10,R,-41,Run,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,1
36,D,2,15,R,-36,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,1
37,D,3,13,R,-38,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,1
38,D,4,6,M,-45,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,2
39,D,1,10,R,43,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,2
40,D,2,5,R,38,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,2
41,D,1,10,M,33,Pass,Complete,9,Double Tight,--,BAL,R,--,--,--,--,--,2
42,D,2,1,R,24,Run,"Rush, TD",24,Double Tight,--,BAL,L,--,--,--,--,--,2
43,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,2
44,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
45,O,1,10,R,-30,Run,Rush,1,Trips Tight,LAZOR 2 MICHIGAN,R,L,--,--,--,--,--,2
46,O,2,9,M,-31,Run,Rush,2,Ace Twins,2 WISCONSIN,L,L,--,--,--,--,--,2
47,O,3,7,M,-33,Pass,Incomplete,0,Trips Tight,HOOK,R,R,--,--,--,--,--,2
48,K,4,7,M,-33,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
49,D,1,10,R,-31,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,2
50,D,2,1,R,-40,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,2
51,D,1,10,M,-47,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,2
52,D,2,8,M,-49,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,2
53,D,3,8,M,-49,Run,"Rush, TD",51,Double Tight,--,BAL,R,--,--,--,--,--,2
54,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
55,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
56,O,1,10,L,-37,Pass,Interception,0,Ace Twins,CHOICE Y SEAM,L,R,--,--,--,--,--,2
57,D,1,10,M,50,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,2
58,D,2,4,M,44,Pass,Penalty,15,Double Tight,--,BAL,L,--,--,--,--,--,2
59,D,1,10,M,29,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
60,D,2,10,R,29,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,2
61,D,3,4,M,23,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,2
62,D,1,10,R,16,Run,"Rush, TD",16,Double Tight,--,BAL,R,--,--,--,--,--,2
63,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,2
64,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
65,O,1,10,R,-47,Run,Rush,13,PRO,2 Tiger RED,L,R,--,--,--,--,--,2
66,O,1,10,R,40,Run,Rush,1,PRO,2 Tiger RED,R,R,--,--,--,--,--,2
67,O,2,9,R,39,Run,Rush,-3,Twins,LAZOR 4 DUCK LOG,R,L,--,--,--,--,--,2
68,O,3,12,L,42,Pass,Incomplete,0,Twins,LIGHTNING 2 WHEEL,R,R,--,--,--,--,--,2
69,K,4,12,L,42,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
70,D,1,10,R,-1,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,2
71,D,2,5,R,-6,Run,"Rush, TD",94,Double Tight,--,BAL,L,--,--,--,--,--,2
72,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,2
73,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
74,O,1,10,M,-28,Run,Rush,--,PRO,--,L,--,--,--,--,--,--,2
75,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
76,D,1,10,R,-47,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,3
77,D,2,7,R,50,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,3
78,D,3,6,M,49,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,3
79,D,4,4,M,47,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,3
80,D,1,10,M,35,Run,Rush,14,Double Tight,--,BAL,L,--,--,--,--,--,3
81,D,1,10,L,21,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,3
82,D,2,3,L,14,Run,"Rush, TD",14,Double Tight,--,BAL,R,--,--,--,--,--,3
83,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,3
84,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
85,O,1,10,M,-35,Run,Rush,7,Ace Twins,2 Badger,L,L,--,--,--,--,--,3
86,O,2,3,L,-42,Run,Rush,-1,Ace Twins,2 MINNESOTA,R,L,--,--,--,--,--,3
87,O,3,4,L,-41,Run,Rush,8,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,3
88,O,1,10,L,-49,Run,Rush,4,PRO,2 Badger BLACK,L,R,--,--,--,--,--,3
89,O,2,6,M,47,Run,Rush,5,Twins,2 Wisconsin BLACK,R,L,--,--,--,--,--,3
90,O,3,1,M,42,Run,Rush,5,PRO,2 WOLVERINE ICE,R,R,--,--,--,--,--,3
91,O,1,10,L,37,Run,Rush,2,Twins,LAZOR 2 TIGER LOG,R,R,--,--,--,--,--,3
92,O,2,8,R,35,Pass,Complete,13,Twins,2 RAZOR LEFT,R,L,--,--,--,--,--,3
93,O,1,10,M,22,Run,Rush,11,Twins,LAZOR 4 DUCK LOG,R,L,--,--,--,--,--,3
94,O,1,10,L,11,Run,Rush,-3,Twins,2 Wisconsin BLACK,R,R,--,--,--,--,--,4
95,O,2,13,L,14,Run,Rush,5,Twins,2 Wisconsin BLACK,R,L,--,--,--,--,--,4
96,O,3,8,L,9,Run,Rush,1,PRO,LAZOR 2 AUBURN GREEN,L,L,--,--,--,--,--,4
97,O,4,7,L,8,Pass,Incomplete,0,Trips Tight,Lightning 3 CORNER,R,R,--,--,--,--,--,4
98,D,1,10,M,-8,Run,Rush,7,Double Tight,--,BAL,R,--,--,--,--,--,4
99,D,2,3,R,-15,Run,"Rush, TD",85,Double Tight,--,BAL,R,--,--,--,--,--,4
100,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,4
101,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
102,O,1,10,R,30,Run,Rush,5,Ace Twins,2 WISCONSIN,R,L,--,--,--,--,--,4
103,O,2,5,R,25,Run,Rush,8,Ace Twins,Fire 2 Auburn,L,L,--,--,--,--,--,4
104,O,1,10,L,17,Run,"Rush, TD",17,Ace Twins,2 Badger,L,R,--,--,--,--,--,4
105,K,--,--,M,3,2 Pt.,No Good,--,--,--,--,L,--,--,--,--,--,4
106,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,4
107,D,1,10,M,-37,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
108,D,2,5,M,-42,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,4
109,D,3,1,M,-46,Run,Rush,11,Double Tight,--,BAL,L,--,--,--,--,--,4
110,D,1,10,M,43,Run,Rush,15,Double Tight,--,BAL,R,--,--,--,--,--,4
111,D,1,10,M,28,Run,Rush,12,Double Tight,--,BAL,R,--,--,--,--,--,4
112,D,1,10,M,16,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,4
113,D,2,10,R,16,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,4
1,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
2,O,1,10,L,-19,Run,Rush,-3,--,--,--,L,--,--,--,--,--,1
3,O,2,13,L,-16,Run,Rush,0,--,--,--,R,--,--,--,--,--,1
4,O,3,13,L,-16,Run,Penalty,-3,DOUBLES,--,BAL,R,--,--,--,--,--,1
5,O,3,16,R,-13,Pass,Sack,-6,DOUBLES,--,BAL,R,--,--,--,--,--,1
6,K,4,22,R,-7,--,Penalty,-4,--,--,--,--,--,--,--,--,--,1
7,K,4,26,R,-3,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
8,D,1,10,R,39,Pass,Complete,6,--,--,--,L,--,--,--,--,--,1
9,D,2,4,L,33,Run,Rush,3,--,--,--,R,--,--,--,--,--,1
10,D,3,1,M,30,--,Penalty,-5,--,--,--,--,--,--,--,--,--,1
11,D,3,6,M,35,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,1
12,K,4,6,M,35,Punt Rec,Touchback,--,--,--,--,--,--,--,--,--,--,1
13,O,1,10,M,-20,Run,Rush,5,--,--,--,L,--,--,--,--,--,1
14,O,2,5,M,-25,Run,Rush,0,DOUBLES,--,BAL,R,--,--,--,--,--,1
15,O,3,5,M,-25,Run,Rush,1,--,--,--,R,--,--,--,--,--,1
16,K,4,4,M,-26,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
17,D,1,10,L,40,Run,Rush,0,--,--,--,R,--,--,--,--,--,1
18,D,2,10,M,40,Pass,Complete,15,--,--,--,L,--,--,--,--,--,1
19,D,1,10,L,25,Pass,Complete,5,--,--,--,R,--,--,--,--,--,1
20,D,2,5,R,20,Run,Rush,3,--,--,--,L,--,--,--,--,--,1
21,D,3,2,R,17,Pass,Complete,14,--,--,--,L,--,--,--,--,--,1
22,D,1,3,M,3,Run,Rush,2,--,--,--,R,--,--,--,--,--,1
23,D,2,1,M,1,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,1
24,D,3,1,M,1,Run,"Rush, TD",1,ACE,--,BAL,R,--,--,--,--,--,1
25,K,--,--,M,3,Extra Pt. Block,Penalty,-5,--,--,--,--,--,--,--,--,--,1
26,K,--,--,M,8,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,1
27,K,--,--,M,-40,KO Rec,Touchback,--,--,--,--,--,--,--,--,--,--,1
28,O,1,10,M,-20,Pass,Complete,0,--,--,--,L,--,--,--,--,--,1
29,O,2,10,L,-20,Pass,"Interception, Def TD",--,--,--,--,R,--,--,--,--,--,1
30,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,1
31,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
32,O,1,10,R,-22,Run,Rush,8,--,--,--,R,--,--,--,--,--,1
33,O,2,2,R,-30,Pass,Incomplete,0,--,--,--,L,--,--,--,--,--,1
34,O,3,2,R,-30,Run,Rush,-1,--,--,--,L,--,--,--,--,--,1
35,O,4,3,R,-29,Run,Rush,5,--,--,--,R,--,--,--,--,--,1
36,O,1,10,R,-34,Run,Rush,-8,DOUBLES,--,BAL,L,--,--,--,--,--,2
37,O,2,18,M,-26,Run,Rush,-1,--,--,--,R,--,--,--,--,--,2
38,O,3,19,R,-25,Pass,Sack,-5,Trips,--,L,R,--,--,--,--,--,2
39,K,4,24,R,-20,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
40,D,1,10,R,40,Run,Rush,-3,Trips Tight,--,R,L,--,--,--,--,--,2
41,D,2,13,M,43,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
42,D,3,13,M,43,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,2
43,O,1,10,L,-40,Run,Rush,-4,--,--,--,R,--,--,--,--,--,2
44,O,2,14,R,-36,Run,Rush,-5,--,--,--,R,--,--,--,--,--,2
45,O,3,19,R,-31,Run,Rush,-4,PRO,--,L,L,--,--,--,--,--,2
46,K,4,23,L,-27,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
47,D,1,10,R,-30,Run,Rush,-8,--,--,--,L,--,--,--,--,--,2
48,D,2,18,R,-22,Pass,Penalty,-12,Trips Pinch,--,L,R,--,--,--,--,--,2
49,D,2,30,R,-10,Pass,Scramble,10,Trips,--,R,L,--,--,--,--,--,2
50,D,3,20,L,-20,Pass,Complete,5,Trips,--,R,R,--,--,--,--,--,2
51,K,4,15,L,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
52,O,1,10,L,-40,Run,Rush,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
53,O,2,9,L,-41,Run,Rush,-7,DOUBLES,--,BAL,R,--,--,--,--,--,2
54,O,3,16,R,-34,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
55,K,4,16,R,-34,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
56,D,1,10,L,50,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,2
57,D,2,3,L,43,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
58,D,3,3,L,43,Run,Rush,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
59,D,4,3,L,43,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,O,1,10,R,-41,Pass,Complete,12,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,O,1,10,L,47,Pass,Complete,0,Trips,--,R,L,--,--,--,--,--,2
62,O,2,10,L,47,Pass,Complete,5,DOUBLES,--,BAL,L,--,--,--,--,--,2
63,O,3,5,L,42,Pass,Complete,5,Trips,--,R,L,--,--,--,--,--,2
64,O,1,10,L,37,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,O,2,10,L,37,Pass,Timeout,0,--,--,--,L,--,--,--,--,--,2
66,O,2,10,L,37,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
67,O,3,10,L,37,Pass,Sack,-13,Trips,--,R,L,--,--,--,--,--,2
